SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
32,13:33:33,2025-04-19,Petal_2025_low,glb and ks,,Percos,016,Top,0.001234,1.899886,0.001234,0.015175,1.106994,1.106146,2.339069,1.232076,10.856966,10.865291,22.958275,0.441786,7.500000,43.54,43.51,21.30,19.95,19.95,101.88,79.7,79.8,-0.1,978,4.129,13:33:26,2025-04-19,-0.30,1,-0.000,-0.000,-0.008,-0.003,-0.003,-0.011,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472245,2.510115,1.060920,0.757516,0.316251,-0.014604,0.128703,0.964279,51.960110,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
33,13:33:48,2025-04-19,Petal_2025_low,glb and ks,,Percos,016,Bottom,0.006071,1.903930,0.006051,0.074424,1.104141,1.099993,2.336075,1.231934,10.796340,10.837054,22.928381,0.441786,7.500000,43.52,43.36,21.27,19.93,19.93,101.89,79.9,79.8,0.1,1354,4.130,13:33:26,2025-04-19,-0.30,1,-0.000,-0.000,-9999.000,-0.005,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472033,2.510089,1.062392,0.757678,0.316679,-0.014449,0.130026,1.294566,51.885368,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
34,13:34:10,2025-04-19,Petal_2025_low,glb and ks,,Percos,017,Top,0.002844,1.896433,0.002840,0.044702,1.106066,1.103562,2.679968,1.573902,10.831766,10.856344,26.304628,0.441786,7.500000,43.71,43.61,21.22,22.16,22.16,101.88,79.5,79.7,-0.3,1187,4.129,13:33:26,2025-04-19,-0.30,1,-0.000,-0.000,-9999.000,0.000,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472410,2.510384,1.059667,0.757371,0.317228,0.011404,0.131878,1.147936,51.757694,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
35,13:34:23,2025-04-19,Petal_2025_low,glb and ks,,Percos,017,Bottom,0.006801,1.902106,0.006777,0.088090,1.107367,1.102451,2.408852,1.301485,10.821318,10.869565,23.644535,0.441786,7.500000,43.82,43.63,21.20,20.42,20.42,101.88,79.8,79.7,0.1,363,4.129,13:33:26,2025-04-19,-0.30,1,-0.000,-0.000,-9999.000,0.004,-0.007,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472432,2.510548,1.061727,0.757464,0.317495,-0.008144,0.133041,0.425168,51.692245,0.000133,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
36,13:34:48,2025-04-19,Petal_2025_low,glb and ks,,Percos,018,Top,0.003384,1.900727,0.003378,0.043979,1.105553,1.103096,2.409153,1.303600,10.828180,10.852291,23.648645,0.441786,7.500000,43.86,43.76,21.16,20.43,20.43,101.87,79.7,79.7,0.0,467,4.128,13:33:26,2025-04-19,-0.30,1,-0.000,-0.000,-9999.000,-0.000,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472635,2.510615,1.061226,0.757381,0.318020,-0.007649,0.135111,0.516887,51.547050,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
37,13:35:07,2025-04-19,Petal_2025_low,glb and ks,,Percos,018,Bottom,0.009541,1.898951,0.009494,0.121577,1.103266,1.096467,2.385500,1.282234,10.763373,10.830108,23.417042,0.441786,7.500000,43.85,43.58,21.13,20.27,20.27,101.87,79.6,79.7,-0.1,1558,4.128,13:33:26,2025-04-19,-0.30,1,-0.000,-0.000,-9999.000,-0.001,0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472378,2.510605,1.060581,0.757361,0.318397,-0.009107,0.136669,1.472735,51.471233,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
38,13:35:29,2025-04-19,Petal_2025_low,glb and ks,,Percos,019,Top,0.004035,1.903052,0.004027,0.060678,1.103610,1.100227,2.610647,1.507037,10.799932,10.833145,25.626366,0.441786,7.500000,43.95,43.82,21.10,21.73,21.73,101.87,79.8,79.2,0.8,1397,4.128,13:33:26,2025-04-19,-0.30,1,-0.000,-0.000,-9999.000,-0.003,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472728,2.510767,1.062072,0.756402,0.318826,0.007922,0.138520,1.332294,51.371456,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
39,13:35:53,2025-04-19,Petal_2025_low,glb and ks,,Percos,019,Bottom,0.010700,1.893174,0.010640,0.144525,1.106166,1.098053,2.465656,1.359489,10.779017,10.858659,24.204060,0.441786,7.500000,44.09,43.77,21.08,20.80,20.80,101.87,79.3,79.6,-0.4,186,4.127,13:33:26,2025-04-19,-0.30,1,-0.000,0.000,-9999.000,-0.003,-0.006,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472656,2.510973,1.058487,0.757196,0.318989,-0.002532,0.140499,0.270690,51.240204,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
40,13:36:18,2025-04-19,Petal_2025_low,glb and ks,,Percos,020,Top,0.004558,1.896323,0.004547,0.066362,1.100548,1.096831,2.560737,1.460189,10.766884,10.803377,25.137119,0.441786,7.500000,43.89,43.74,21.08,21.42,21.42,101.87,79.5,80.0,-0.6,1218,4.127,13:33:26,2025-04-19,-0.30,1,-0.001,-0.001,-9999.000,-0.006,-0.006,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472617,2.510672,1.059627,0.757961,0.319086,0.004553,0.142501,1.174567,51.097153,0.000148,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
41,13:36:38,2025-04-19,Petal_2025_low,glb and ks,,Percos,020,Bottom,0.014118,1.896518,0.014014,0.220294,1.102925,1.090586,2.674587,1.571662,10.705928,10.827050,26.255548,0.441786,7.500000,44.03,43.54,21.06,22.13,22.13,101.87,79.5,79.4,0.1,1923,4.127,13:33:26,2025-04-19,-0.30,1,0.000,-0.000,-9999.000,-0.005,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472332,2.510889,1.059698,0.756768,0.319314,0.012912,0.144030,1.792965,50.980209,0.000134,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
42,13:36:58,2025-04-19,Petal_2025_low,glb and ks,,Percos,021,Top,0.006491,1.903009,0.006469,0.096669,1.098708,1.093318,2.593251,1.494543,10.733006,10.785924,25.457724,0.441786,7.500000,43.95,43.74,21.02,21.62,21.62,101.86,79.8,79.6,0.3,821,4.126,13:33:26,2025-04-19,-0.30,1,-0.000,-0.001,-9999.000,0.001,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472629,2.510784,1.062056,0.757095,0.319757,0.007509,0.145553,0.826713,50.911545,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
43,13:37:16,2025-04-19,Petal_2025_low,glb and ks,,Percos,021,Bottom,0.007053,1.900638,0.007027,0.092760,1.098735,1.093554,2.420252,1.321518,10.735377,10.786238,23.759527,0.441786,7.500000,44.03,43.82,21.00,20.50,20.50,101.86,79.7,79.5,0.3,1460,4.127,13:33:26,2025-04-19,-0.30,1,-0.000,0.000,-9999.000,-0.000,-0.000,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472754,2.510902,1.061194,0.756930,0.320108,-0.004937,0.146953,1.387444,50.788521,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
44,13:37:41,2025-04-19,Petal_2025_low,glb and ks,,Percos,022,Top,0.003553,1.890388,0.003546,0.049061,1.096758,1.093998,2.481208,1.384450,10.739635,10.766725,24.357683,0.441786,7.500000,44.20,44.09,20.90,20.90,20.90,101.87,79.1,79.6,-0.6,1377,4.126,13:33:26,2025-04-19,-0.30,1,-0.001,-0.001,-9999.000,-0.002,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.473163,2.511184,1.057480,0.757180,0.321318,0.000709,0.148883,1.313897,50.710915,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
45,13:38:01,2025-04-19,Petal_2025_low,glb and ks,,Percos,022,Bottom,0.012113,1.904412,0.012037,0.145052,1.096298,1.088216,2.303384,1.207086,10.682769,10.762100,22.611790,0.441786,7.500000,44.34,44.01,20.85,19.70,19.70,101.87,79.9,79.7,0.2,1270,4.126,13:33:26,2025-04-19,-0.30,1,-0.001,-0.000,-0.003,0.002,-0.001,-0.007,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.473056,2.511393,1.062567,0.757412,0.322034,-0.012203,0.150467,1.220345,50.627232,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
46,13:38:18,2025-04-19,Petal_2025_low,glb and ks,,Percos,023,Top,0.002673,1.895303,0.002669,0.031830,1.095841,1.094057,2.290577,1.194736,10.740027,10.757545,22.485907,0.441786,7.500000,44.46,44.39,20.80,19.61,19.61,101.87,79.4,79.9,-0.6,122,4.125,13:33:26,2025-04-19,-0.30,1,0.000,-0.000,-9999.000,-0.007,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.473611,2.511591,1.059258,0.757729,0.322716,-0.012603,0.151805,0.213750,50.549625,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
47,13:38:33,2025-04-19,Petal_2025_low,glb and ks,,Percos,023,Bottom,0.006776,1.905881,0.006752,0.082968,1.100953,1.096335,2.331666,1.230713,10.762100,10.807429,22.888636,0.441786,7.500000,44.76,44.57,20.76,19.90,19.90,101.87,80.0,80.2,-0.3,137,4.125,13:33:26,2025-04-19,-0.30,1,0.000,-0.000,-9999.000,-0.002,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.473882,2.512043,1.063102,0.758440,0.323151,-0.009014,0.152830,0.226906,50.468803,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
48,13:39:04,2025-04-19,Petal_2025_low,glb and ks,,Percos,024,Top,0.003822,1.897446,0.003814,0.050113,1.090078,1.087273,2.405664,1.315586,10.672589,10.700129,23.613823,0.441786,7.500000,44.48,44.36,20.70,20.40,20.40,101.88,79.5,79.6,-0.1,1777,4.125,13:33:26,2025-04-19,-0.30,1,-0.000,-0.001,-9999.000,-0.001,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.473593,2.511634,1.060034,0.757123,0.323900,-0.002676,0.155124,1.665202,50.275326,0.000145,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
49,13:39:19,2025-04-19,Petal_2025_low,glb and ks,,Percos,024,Bottom,0.011307,1.901500,0.011240,0.137786,1.094562,1.086869,2.322473,1.227911,10.668316,10.743824,22.796553,0.441786,7.500000,44.73,44.41,20.68,19.83,19.83,101.88,79.8,79.4,0.4,714,4.124,13:33:26,2025-04-19,-0.30,1,-0.001,0.000,-9999.000,-0.002,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.473673,2.512014,1.061507,0.756753,0.324227,-0.008780,0.156274,0.732847,50.210594,0.000135,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
50,13:39:46,2025-04-19,Petal_2025_low,glb and ks,,Percos,025,Top,0.008968,1.896803,0.008925,0.110667,1.102068,1.095870,2.343914,1.241846,10.756557,10.817393,23.006784,0.441786,7.500000,45.16,44.91,20.63,19.98,19.98,101.88,79.5,79.9,-0.6,105,4.124,13:33:26,2025-04-19,-0.30,1,-0.001,-0.001,-0.002,-0.002,-0.006,-0.010,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474385,2.512663,1.059801,0.757898,0.324810,-0.006606,0.158245,0.199345,50.078987,0.000134,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
51,13:39:59,2025-04-19,Petal_2025_low,glb and ks,,Percos,025,Bottom,0.006113,1.904664,0.006094,0.074234,1.094686,1.090550,2.315001,1.220316,10.704711,10.745305,22.723774,0.441786,7.500000,44.91,44.74,20.61,19.78,19.78,101.88,79.9,79.3,0.8,139,4.124,13:33:26,2025-04-19,-0.30,1,-0.000,-0.001,-9999.000,-0.003,-0.011,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474158,2.512303,1.062659,0.756453,0.325076,-0.008617,0.159197,0.229427,49.965977,0.000135,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
52,13:40:19,2025-04-19,Petal_2025_low,glb and ks,,Percos,026,Top,0.017642,1.900238,0.017480,0.207579,1.113559,1.101962,2.303143,1.189583,10.816089,10.929920,22.606035,0.441786,7.500000,45.75,45.27,20.59,19.70,19.70,101.88,79.7,79.5,0.2,131,4.124,13:33:26,2025-04-19,-0.30,1,0.000,0.001,-0.002,-0.002,-0.007,-0.006,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474916,2.513543,1.061048,0.756977,0.325354,-0.009300,0.160557,0.222056,49.851181,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
53,13:40:40,2025-04-19,Petal_2025_low,glb and ks,,Percos,026,Bottom,0.006323,1.902540,0.006302,0.075923,1.111938,1.107702,2.318696,1.206758,10.872003,10.913572,22.757803,0.441786,7.500000,45.73,45.55,20.58,19.81,19.81,101.89,79.8,79.7,0.1,319,4.123,13:33:26,2025-04-19,-0.30,1,0.000,-0.000,-0.003,-0.001,-0.007,-0.017,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475321,2.513516,1.061885,0.757436,0.325569,-0.007897,0.161857,0.387026,49.683807,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
54,13:41:10,2025-04-19,Petal_2025_low,glb and ks,,Percos,027,Top,0.008968,1.904220,0.008926,0.105818,1.101815,1.095918,2.289648,1.187833,10.755917,10.813795,22.471817,0.441786,7.500000,45.35,45.11,20.56,19.60,19.60,101.89,79.9,79.9,-0.0,130,4.123,13:33:26,2025-04-19,-0.30,1,-0.000,-0.000,-0.002,-0.001,-0.004,-0.008,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474687,2.512960,1.062497,0.757849,0.325746,-0.010015,0.164126,0.221478,49.540756,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
55,13:41:28,2025-04-19,Petal_2025_low,glb and ks,,Percos,027,Bottom,0.005016,1.901060,0.005003,0.062751,1.102234,1.098729,2.358611,1.256377,10.783248,10.817643,23.148094,0.441786,7.500000,45.41,45.27,20.55,20.08,20.08,101.89,79.7,79.6,0.2,1048,4.123,13:33:26,2025-04-19,-0.30,1,-0.000,-0.000,-9999.000,0.002,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474920,2.513056,1.061347,0.757079,0.325957,-0.004467,0.165561,1.026311,49.487831,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
56,13:41:51,2025-04-19,Petal_2025_low,glb and ks,,Percos,028,Top,0.002779,1.902160,0.002775,0.045827,1.107544,1.104987,2.758531,1.650987,10.844662,10.869761,27.073023,0.441786,7.500000,45.61,45.50,20.55,22.64,22.64,101.89,79.8,80.2,-0.5,1663,4.122,13:33:26,2025-04-19,-0.30,1,-0.000,-0.001,-0.002,-0.005,-0.004,-0.010,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475255,2.513346,1.061747,0.758381,0.325858,0.024620,0.167266,1.565346,49.360157,0.000135,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
57,13:42:13,2025-04-19,Petal_2025_low,glb and ks,,Percos,028,Bottom,0.008744,1.900802,0.008704,0.126051,1.105317,1.098276,2.554413,1.449096,10.779170,10.848272,25.070614,0.441786,7.500000,45.51,45.22,20.56,21.38,21.38,101.89,79.7,79.6,0.2,1965,4.122,13:33:26,2025-04-19,-0.30,1,-0.001,-0.000,-9999.000,-0.001,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474844,2.513192,1.061253,0.757111,0.325802,0.010065,0.168927,1.830109,49.275757,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
58,13:42:31,2025-04-19,Petal_2025_low,glb and ks,,Percos,029,Top,0.004639,1.899922,0.004628,0.067607,1.103981,1.100203,2.565746,1.461764,10.798053,10.835138,25.181774,0.441786,7.500000,45.48,45.32,20.55,21.45,21.45,101.89,79.7,80.0,-0.4,2049,4.122,13:33:26,2025-04-19,-0.30,1,-0.001,-0.001,-9999.000,-0.000,-0.006,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474996,2.513152,1.060933,0.757960,0.325925,0.010999,0.170169,1.903795,49.187065,0.000133,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
59,13:42:46,2025-04-19,Petal_2025_low,glb and ks,,Percos,029,Bottom,0.007555,1.897611,0.007525,0.093003,1.102645,1.097439,2.340577,1.237932,10.771082,10.822179,22.972172,0.441786,7.500000,45.44,45.23,20.54,19.96,19.96,101.89,79.5,79.6,-0.1,106,4.122,13:33:26,2025-04-19,-0.30,1,0.000,-0.000,-9999.000,-0.001,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474861,2.513099,1.060094,0.757234,0.326011,-0.005812,0.171187,0.199804,49.114822,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
60,13:43:21,2025-04-19,Petal_2025_low,glb and ks,,Percos,030,Top,0.008863,1.896906,0.008821,0.113004,1.112247,1.105918,2.395134,1.282887,10.852973,10.915083,23.504749,0.441786,7.500000,45.85,45.59,20.54,20.33,20.33,101.90,79.5,79.3,0.2,1297,4.121,13:33:26,2025-04-19,-0.30,1,-0.001,-0.001,-9999.000,-0.001,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475381,2.513706,1.059839,0.756593,0.326077,-0.001565,0.173849,1.243949,49.007893,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
61,13:43:53,2025-04-19,Petal_2025_low,glb and ks,,Percos,030,Bottom,-0.084875,1.903414,-0.088837,-1.130112,1.038619,1.101678,2.313555,1.274937,10.811653,10.192804,22.704786,0.441786,7.500000,42.84,45.44,20.53,19.77,19.77,101.90,79.9,79.8,0.0,1064,4.121,13:43:44,2025-04-19,-3.15,0,-0.000,-0.000,-0.002,0.000,-0.003,-0.005,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475165,2.513467,1.062203,0.757654,0.326182,-0.007762,0.176380,1.039816,48.983215,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
62,13:44:23,2025-04-19,Petal_2025_low,glb and ks,,Percos,031,Top,-0.072858,1.893290,-0.075774,-1.165372,1.040143,1.105616,2.579394,1.539251,10.850648,10.208093,25.314486,0.441786,7.500000,42.90,45.60,20.53,21.54,21.54,101.89,79.3,79.6,-0.4,1154,4.120,13:43:44,2025-04-19,-3.15,0,-0.000,-0.000,-9999.000,-0.001,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475400,2.513564,1.058529,0.757251,0.326193,0.012225,0.178583,1.118731,48.870205,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
63,13:44:44,2025-04-19,Petal_2025_low,glb and ks,,Percos,031,Bottom,-0.065337,1.900609,-0.067664,-1.128075,1.038618,1.101679,2.706080,1.667461,10.812537,10.193625,26.559095,0.441786,7.500000,42.80,45.40,20.54,22.32,22.32,101.89,79.7,79.3,0.5,2028,4.120,13:43:44,2025-04-19,-3.15,0,-0.001,-0.000,-9999.000,-0.001,-0.000,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475103,2.513406,1.061183,0.756594,0.325987,0.021077,0.180040,1.885066,48.803688,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
64,13:45:08,2025-04-19,Petal_2025_low,glb and ks,,Percos,032,Top,-0.037546,1.902270,-0.038302,-0.480873,1.086122,1.112958,2.343712,1.257591,10.923779,10.660374,23.003731,0.441786,7.500000,44.74,45.84,20.55,19.98,19.98,101.88,79.8,79.4,0.4,1390,4.119,13:43:44,2025-04-19,-3.15,0,-0.000,-0.000,-9999.000,0.001,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475741,2.516266,1.061787,0.756853,0.325914,-0.005654,0.181844,1.325468,48.725723,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
